"","year","team_name","conference","division","Jersey","player_name","Yr","Pos","GP","GS","BA","OBPct","SlgPct","R","AB","H","2B","3B","TB","HR","RBI","BB","HBP","SF","SH","K","DP","CS","Picked","SB","IBB","RBI2out","Ht","B/T","team_id","conference_id","player_id","player_url"
"8479",2024,"Texas Tech","Big 12",1,"56","Jack Washburn","Jr","P",13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","R/R",573916,25354,8590781,"http://stats.ncaa.org/players/8590781?year_stat_category_id=15080"
"8480",2024,"Texas Tech","Big 12",1,"8","Hudson Parker","Jr","UT",13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","-/R",573916,25354,8592438,"http://stats.ncaa.org/players/8592438?year_stat_category_id=15080"
"8481",2024,"Texas Tech","Big 12",1,"5","TJ Pompey","Fr","INF",55,54,0.279,0.389,0.516,41,190,53,11,2,98,10,49,31,4,1,1,62,3,2,1,12,0,0,"6-4","",573916,25354,8592439,"http://stats.ncaa.org/players/8592439?year_stat_category_id=15080"
"8482",2024,"The Citadel","SoCon",1,"30","Luke Kissenberth","Sr","P",26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","",574042,912,8266806,"http://stats.ncaa.org/players/8266806?year_stat_category_id=15080"
"8483",2024,"The Citadel","SoCon",1,"12","Sam Swygert","So","P",18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","",574042,912,8272486,"http://stats.ncaa.org/players/8272486?year_stat_category_id=15080"
"8484",2024,"The Citadel","SoCon",1,"42","Matthew Polk","Jr","P",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","R/R",574042,912,8263320,"http://stats.ncaa.org/players/8263320?year_stat_category_id=15080"
"8485",2024,"The Citadel","SoCon",1,"29","Aryan Patel","So","UT",29,21,0.257,0.333,0.271,9,70,18,1,0,19,0,9,7,1,0,6,18,2,2,0,2,0,0,"6-0","",574042,912,8264386,"http://stats.ncaa.org/players/8264386?year_stat_category_id=15080"
"8486",2024,"The Citadel","SoCon",1,"18","Matthew Lively","So","OF",45,38,0.237,0.293,0.295,19,139,33,5,0,41,1,17,6,5,0,1,34,5,2,0,7,0,0,"6-3","R/R",574042,912,8265767,"http://stats.ncaa.org/players/8265767?year_stat_category_id=15080"
"8487",2024,"The Citadel","SoCon",1,"2","Thomas Rollauer","So","INF",52,52,0.301,0.372,0.408,39,196,59,13,4,80,0,22,17,7,3,5,34,8,1,0,7,0,0,"5-10","",574042,912,8277841,"http://stats.ncaa.org/players/8277841?year_stat_category_id=15080"
"8488",2024,"The Citadel","SoCon",1,"13","George Derek Floyd","Jr","P",26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-10","L/R",574042,912,8262299,"http://stats.ncaa.org/players/8262299?year_stat_category_id=15080"
"8489",2024,"The Citadel","SoCon",1,"14","Travis Lott","Sr","C",52,51,0.233,0.39,0.399,27,163,38,7,1,65,6,38,33,12,5,1,28,6,3,3,0,0,0,"6-1","",574042,912,8259846,"http://stats.ncaa.org/players/8259846?year_stat_category_id=15080"
"8490",2024,"The Citadel","SoCon",1,"20","Travis Elliott","Sr","INF",52,52,0.282,0.374,0.376,34,170,48,11,1,64,1,20,17,8,0,8,30,4,2,0,3,1,0,"5-9","",574042,912,8262311,"http://stats.ncaa.org/players/8262311?year_stat_category_id=15080"
"8491",2024,"The Citadel","SoCon",1,"0","Wells Sykes","Jr","OF",53,53,0.333,0.382,0.492,44,195,65,10,6,96,3,26,9,7,1,4,38,3,4,2,7,0,0,"5-9","R/R",574042,912,8262502,"http://stats.ncaa.org/players/8262502?year_stat_category_id=15080"
"8492",2024,"The Citadel","SoCon",1,"22","Chase Loggins","So","OF",26,14,0.145,0.185,0.226,6,62,9,2,0,14,1,6,3,0,0,1,22,0,0,0,1,0,0,"6-2","R/R",574042,912,8273171,"http://stats.ncaa.org/players/8273171?year_stat_category_id=15080"
"8493",2024,"The Citadel","SoCon",1,"5","Sawyer Reeves","Sr","INF",48,48,0.304,0.377,0.445,34,191,58,10,1,85,5,31,19,4,1,0,22,4,1,3,10,0,0,"6-3","",574042,912,8260314,"http://stats.ncaa.org/players/8260314?year_stat_category_id=15080"
"8494",2024,"The Citadel","SoCon",1,"17","Fisher Paulsen","Jr","P",13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","L/L",574042,912,8262937,"http://stats.ncaa.org/players/8262937?year_stat_category_id=15080"
"8495",2024,"The Citadel","SoCon",1,"21","Phillips Daniels","So","INF",28,13,0.107,0.215,0.125,4,56,6,1,0,7,0,9,4,4,1,1,12,3,0,0,1,0,0,"6-0","",574042,912,8267872,"http://stats.ncaa.org/players/8267872?year_stat_category_id=15080"
"8496",2024,"The Citadel","SoCon",1,"35","Ethan Fewell","Jr","P",19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","",574042,912,8281549,"http://stats.ncaa.org/players/8281549?year_stat_category_id=15080"
"8497",2024,"The Citadel","SoCon",1,"38","Conner Cummiskey","Sr","P",15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-10","",574042,912,8282867,"http://stats.ncaa.org/players/8282867?year_stat_category_id=15080"
"8498",2024,"The Citadel","SoCon",1,"25","Antonio Colon","Sr","INF",9,2,0.2,0.333,0.2,0,10,2,0,0,2,0,0,1,1,0,0,2,1,0,0,0,0,0,"5-10","",574042,912,8279431,"http://stats.ncaa.org/players/8279431?year_stat_category_id=15080"
"8499",2024,"The Citadel","SoCon",1,"8","Garrett Dill","Jr","INF",31,15,0.2,0.3,0.317,7,60,12,4,0,19,1,9,8,1,1,2,16,1,1,1,0,0,0,"5-11","R/R",574042,912,8280841,"http://stats.ncaa.org/players/8280841?year_stat_category_id=15080"
"8500",2024,"The Citadel","SoCon",1,"33","CJ Van Slooten","So","P",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-6","",574042,912,8285980,"http://stats.ncaa.org/players/8285980?year_stat_category_id=15080"
"8501",2024,"The Citadel","SoCon",1,"9","Ben Hutchins","Sr","P",21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","",574042,912,8287106,"http://stats.ncaa.org/players/8287106?year_stat_category_id=15080"
"8502",2024,"The Citadel","SoCon",1,"23","Will Holmes","Jr","P",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","L/L",574042,912,8287944,"http://stats.ncaa.org/players/8287944?year_stat_category_id=15080"
"8503",2024,"The Citadel","SoCon",1,"6","Landon Kahl","Fr","UT",8,7,0.174,0.208,0.304,3,23,4,0,0,7,1,3,1,0,0,0,8,1,0,0,0,0,0,"6-1","L/L",574042,912,8408853,"http://stats.ncaa.org/players/8408853?year_stat_category_id=15080"
"8504",2024,"The Citadel","SoCon",1,"19","Maddox Webb","Fr","P",22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"6-2","R/R",574042,912,8408856,"http://stats.ncaa.org/players/8408856?year_stat_category_id=15080"
"8505",2024,"The Citadel","SoCon",1,"1","Lane Tobin","Jr","INF",5,3,0.333,0.429,0.417,1,12,4,1,0,5,0,0,1,1,0,0,5,1,0,0,2,0,0,"5-10","R/R",574042,912,8408850,"http://stats.ncaa.org/players/8408850?year_stat_category_id=15080"
"8506",2024,"The Citadel","SoCon",1,"4","Garrett Fulmer","Fr","C",31,22,0.253,0.33,0.38,5,79,20,1,0,30,3,14,5,6,4,0,18,3,0,1,0,0,0,"5-10","R/R",574042,912,8408852,"http://stats.ncaa.org/players/8408852?year_stat_category_id=15080"
"8507",2024,"The Citadel","SoCon",1,"10","Javier Crespo","Jr","INF",32,32,0.325,0.374,0.4,18,120,39,4,1,48,1,24,3,7,1,1,14,5,2,2,0,0,0,"6-0","R/R",574042,912,8408854,"http://stats.ncaa.org/players/8408854?year_stat_category_id=15080"
"8508",2024,"The Citadel","SoCon",1,"3","Tyler Christmas","Fr","OF",28,10,0.125,0.317,0.219,6,32,4,0,0,7,1,4,5,4,0,0,12,0,0,0,4,0,0,"5-10","R/R",574042,912,8408851,"http://stats.ncaa.org/players/8408851?year_stat_category_id=15080"
"8509",2024,"The Citadel","SoCon",1,"24","Will Morris","Jr","P",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","R/R",574042,912,8408857,"http://stats.ncaa.org/players/8408857?year_stat_category_id=15080"
"8510",2024,"The Citadel","SoCon",1,"28","Anthony Hausner","So","UT",51,45,0.24,0.33,0.461,31,154,37,11,1,71,7,24,17,4,1,2,32,7,0,0,0,0,0,"6-3","R/R",574042,912,8408858,"http://stats.ncaa.org/players/8408858?year_stat_category_id=15080"
"8511",2024,"The Citadel","SoCon",1,"55","Jack Thunberg","Jr","P",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-6","L/L",574042,912,8408862,"http://stats.ncaa.org/players/8408862?year_stat_category_id=15080"
"8512",2024,"The Citadel","SoCon",1,"15","Landon Slemp","Jr","P",17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","R/R",574042,912,8408855,"http://stats.ncaa.org/players/8408855?year_stat_category_id=15080"
"8513",2024,"The Citadel","SoCon",1,"32","Ben Brash","Fr","P",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","R/R",574042,912,8408860,"http://stats.ncaa.org/players/8408860?year_stat_category_id=15080"
"8514",2024,"The Citadel","SoCon",1,"44","Yates Bland","Fr","P",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","",574042,912,8408861,"http://stats.ncaa.org/players/8408861?year_stat_category_id=15080"
"8515",2024,"Toledo","MAC",1,"5","Charlie Scholvin","Fr","INF",36,36,0.257,0.417,0.363,25,113,29,4,1,41,2,17,14,17,0,10,19,3,2,0,1,0,0,"6-0","R/R",573920,875,8455435,"http://stats.ncaa.org/players/8455435?year_stat_category_id=15080"
"8516",2024,"Toledo","MAC",1,"17","Brandon Lucek","Fr","INF",12,8,0.28,0.387,0.4,4,25,7,3,0,10,0,5,4,1,1,0,6,0,0,0,2,0,0,"5-9","R/R",573920,875,8455442,"http://stats.ncaa.org/players/8455442?year_stat_category_id=15080"
"8517",2024,"Toledo","MAC",1,"48","Kyle Pijaszek","Sr","P",24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","R/R",573920,875,8268103,"http://stats.ncaa.org/players/8268103?year_stat_category_id=15080"
"8518",2024,"Toledo","MAC",1,"18","Brayden White","Jr","C",53,53,0.274,0.325,0.4,33,215,59,6,0,86,7,40,14,4,4,2,37,8,0,0,0,0,0,"6-2","R/R",573920,875,8260871,"http://stats.ncaa.org/players/8260871?year_stat_category_id=15080"
"8519",2024,"Toledo","MAC",1,"25","Camryn Szynski","Sr","P",23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","L/R",573920,875,8259674,"http://stats.ncaa.org/players/8259674?year_stat_category_id=15080"
"8520",2024,"Toledo","MAC",1,"11","Owen Jackson","Sr","INF",56,55,0.246,0.409,0.529,42,191,47,4,1,101,16,43,47,10,6,0,64,4,0,0,2,1,0,"6-2","L/R",573920,875,8265829,"http://stats.ncaa.org/players/8265829?year_stat_category_id=15080"
"8521",2024,"Toledo","MAC",1,"30","Yianni Skeriotis","Sr","P",13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","R/R",573920,875,8269046,"http://stats.ncaa.org/players/8269046?year_stat_category_id=15080"
"8522",2024,"Toledo","MAC",1,"44","Brennan McCune","Jr","P",27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","R/R",573920,875,8263438,"http://stats.ncaa.org/players/8263438?year_stat_category_id=15080"
"8523",2024,"Toledo","MAC",1,"49","RJ Shunck","So","P",12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-6","R/L",573920,875,8264576,"http://stats.ncaa.org/players/8264576?year_stat_category_id=15080"
"8524",2024,"Toledo","MAC",1,"28","Patrick Dillon","Jr","P",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","R/R",573920,875,8272853,"http://stats.ncaa.org/players/8272853?year_stat_category_id=15080"
"8525",2024,"Toledo","MAC",1,"45","Noah Johnson","Sr","P",15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","L/L",573920,875,8274216,"http://stats.ncaa.org/players/8274216?year_stat_category_id=15080"
"8526",2024,"Toledo","MAC",1,"43","Jackson Bergman","So","P",19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","L/R",573920,875,8262524,"http://stats.ncaa.org/players/8262524?year_stat_category_id=15080"
"8527",2024,"Toledo","MAC",1,"8","Brian Fry","Jr","INF",17,12,0.049,0.13,0.146,2,41,2,1,0,6,1,3,3,1,1,0,24,0,0,0,0,0,0,"6-1","L/R",573920,875,8258949,"http://stats.ncaa.org/players/8258949?year_stat_category_id=15080"
"8528",2024,"Toledo","MAC",1,"38","Trey Wright","Jr","C",46,43,0.264,0.351,0.368,26,163,43,5,0,60,4,29,22,2,4,1,33,4,1,0,1,0,0,"6-0","L/R",573920,875,8270632,"http://stats.ncaa.org/players/8270632?year_stat_category_id=15080"
"8529",2024,"Toledo","MAC",1,"16","Luke Walton","Fr","OF",51,49,0.303,0.404,0.58,42,188,57,14,1,109,12,39,26,9,5,0,53,3,1,0,2,0,0,"6-0","L/L",573920,875,8269553,"http://stats.ncaa.org/players/8269553?year_stat_category_id=15080"
"8530",2024,"Toledo","MAC",1,"14","Michael Bronowski","So","C",4,0,0,0.25,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"6-0","R/R",573920,875,8455439,"http://stats.ncaa.org/players/8455439?year_stat_category_id=15080"
"8531",2024,"Toledo","MAC",1,"50","Dane Hall","Jr","P",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","L/R",573920,875,8271104,"http://stats.ncaa.org/players/8271104?year_stat_category_id=15080"
"8532",2024,"Toledo","MAC",1,"19","Garret Pike","Jr","INF",59,59,0.36,0.435,0.669,61,239,86,9,1,160,21,55,29,6,4,1,54,2,7,1,13,3,0,"6-2","L/R",573920,875,8264168,"http://stats.ncaa.org/players/8264168?year_stat_category_id=15080"
"8533",2024,"Toledo","MAC",1,"37","Kyle Music","Sr","P",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","R/R",573920,875,8273660,"http://stats.ncaa.org/players/8273660?year_stat_category_id=15080"
"8534",2024,"Toledo","MAC",1,"35","Jack Walker","Sr","P",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-6","L/L",573920,875,8260705,"http://stats.ncaa.org/players/8260705?year_stat_category_id=15080"
"8535",2024,"Toledo","MAC",1,"1","Scott Mackiewicz","Sr","OF",57,57,0.254,0.372,0.455,44,224,57,12,0,102,11,23,37,5,0,1,67,1,3,0,7,0,0,"5-11","L/R",573920,875,8260730,"http://stats.ncaa.org/players/8260730?year_stat_category_id=15080"
"8536",2024,"Toledo","MAC",1,"36","Ryan Hughes","Fr","P",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-6","R/R",573920,875,8285217,"http://stats.ncaa.org/players/8285217?year_stat_category_id=15080"
"8537",2024,"Toledo","MAC",1,"7","Caden Konczak","Jr","OF",53,50,0.279,0.396,0.462,36,197,55,12,0,91,8,28,31,7,0,0,42,7,0,0,9,0,0,"5-9","L/R",573920,875,8285455,"http://stats.ncaa.org/players/8285455?year_stat_category_id=15080"
"8538",2024,"Toledo","MAC",1,"32","Wesley Parker","So","INF",24,20,0.215,0.346,0.369,11,65,14,1,0,24,3,10,10,3,0,0,23,1,0,0,1,0,0,"6-4","R/R",573920,875,8285538,"http://stats.ncaa.org/players/8285538?year_stat_category_id=15080"
"8539",2024,"Toledo","MAC",1,"21","Caden Kline","Jr","P",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","L/L",573920,875,8278409,"http://stats.ncaa.org/players/8278409?year_stat_category_id=15080"
"8540",2024,"Toledo","MAC",1,"9","Nolan Fogg","Fr","OF",4,0,0,0.143,0,1,6,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,"6-2","L/R",573920,875,8279948,"http://stats.ncaa.org/players/8279948?year_stat_category_id=15080"
"8541",2024,"Toledo","MAC",1,"27","Nathan Leininger","So","P",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","R/R",573920,875,8280132,"http://stats.ncaa.org/players/8280132?year_stat_category_id=15080"
"8542",2024,"Toledo","MAC",1,"26","Matt LeLito","Sr","P",11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","R/R",573920,875,8285028,"http://stats.ncaa.org/players/8285028?year_stat_category_id=15080"
"8543",2024,"Toledo","MAC",1,"13","Logan Danzeisen","Jr","P",8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","R/R",573920,875,8455491,"http://stats.ncaa.org/players/8455491?year_stat_category_id=15080"
"8544",2024,"Toledo","MAC",1,"22","Grant Umberger","Sr","P",15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","R/L",573920,875,8455494,"http://stats.ncaa.org/players/8455494?year_stat_category_id=15080"
"8545",2024,"Toledo","MAC",1,"3","Tre Mariano","So","INF",21,13,0.14,0.288,0.302,9,43,6,1,0,13,2,8,8,1,0,0,17,1,0,0,1,0,0,"6-6","R/R",573920,875,8455427,"http://stats.ncaa.org/players/8455427?year_stat_category_id=15080"
"8546",2024,"Toledo","MAC",1,"4","Kaleb Herbert","Jr","INF",15,12,0.175,0.233,0.175,3,40,7,0,0,7,0,4,3,0,0,0,14,4,1,0,4,0,0,"6-1","R/R",573920,875,8455431,"http://stats.ncaa.org/players/8455431?year_stat_category_id=15080"
"8547",2024,"Toledo","MAC",1,"12","JP Wagner","Fr","INF",54,50,0.275,0.337,0.324,23,182,50,6,0,59,1,27,17,3,6,2,30,3,0,0,3,0,0,"6-2","L/R",573920,875,8455437,"http://stats.ncaa.org/players/8455437?year_stat_category_id=15080"
"8548",2024,"Toledo","MAC",1,"23","Jacob Tabor","Fr","P",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","R/L",573920,875,8455479,"http://stats.ncaa.org/players/8455479?year_stat_category_id=15080"
"8549",2024,"Toledo","MAC",1,"24","Nate Hill","Fr","C",17,5,0.121,0.194,0.152,1,33,4,1,0,5,0,3,3,0,0,0,20,0,0,0,0,0,0,"6-0","L/R",573920,875,8455482,"http://stats.ncaa.org/players/8455482?year_stat_category_id=15080"
"8550",2024,"Toledo","MAC",1,"31","Christian Lothes","Jr","P",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","R/L",573920,875,8455498,"http://stats.ncaa.org/players/8455498?year_stat_category_id=15080"
"8551",2024,"Toledo","MAC",1,"39","Tristan Sipple","Jr","P",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-11","L/L",573920,875,8455503,"http://stats.ncaa.org/players/8455503?year_stat_category_id=15080"
"8552",2024,"Toledo","MAC",1,"20","Cole Cahill","Fr","INF",14,9,0.175,0.244,0.25,4,40,7,0,0,10,1,5,4,0,1,0,14,2,0,0,1,0,0,"6-3","L/L",573920,875,8455473,"http://stats.ncaa.org/players/8455473?year_stat_category_id=15080"
"8553",2024,"Towson","CAA",1,"7","Taye Robinson","Fr","INF",51,49,0.31,0.422,0.398,26,171,53,7,1,68,2,28,28,5,0,4,33,2,1,1,7,0,0,"6-2","R/R",573921,837,8449235,"http://stats.ncaa.org/players/8449235?year_stat_category_id=15080"
"8554",2024,"Towson","CAA",1,"17","Brian Heckelman","So","C",51,49,0.239,0.383,0.426,27,155,37,14,0,66,5,29,27,10,1,0,31,0,2,1,1,1,0,"6-0","",573921,837,8271415,"http://stats.ncaa.org/players/8271415?year_stat_category_id=15080"
"8555",2024,"Towson","CAA",1,"34","Max Simpson","Jr","P",19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","",573921,837,8265868,"http://stats.ncaa.org/players/8265868?year_stat_category_id=15080"
"8556",2024,"Towson","CAA",1,"45","Avery Heiple","Sr","P",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","",573921,837,8259911,"http://stats.ncaa.org/players/8259911?year_stat_category_id=15080"
"8557",2024,"Towson","CAA",1,"47","Luis Rivera","Sr","P",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-10","",573921,837,8267301,"http://stats.ncaa.org/players/8267301?year_stat_category_id=15080"
"8558",2024,"Towson","CAA",1,"41","Kyle Emmons","Fr","P",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","",573921,837,8449266,"http://stats.ncaa.org/players/8449266?year_stat_category_id=15080"
"8559",2024,"Towson","CAA",1,"42","Devan Barnett","Jr","OF",17,8,0.2,0.349,0.457,6,35,7,1,1,16,2,7,7,1,0,0,13,1,0,0,0,0,0,"6-5","L/L",573921,837,8449270,"http://stats.ncaa.org/players/8449270?year_stat_category_id=15080"
"8560",2024,"Towson","CAA",1,"46","Ryder Jeske","Fr","P",18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-11","",573921,837,8449275,"http://stats.ncaa.org/players/8449275?year_stat_category_id=15080"
"8561",2024,"Towson","CAA",1,"15","Jacob Whiteman","So","P",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","",573921,837,8260021,"http://stats.ncaa.org/players/8260021?year_stat_category_id=15080"
"8562",2024,"Towson","CAA",1,"11","Jackson VanTassell","Jr","P",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","",573921,837,8269384,"http://stats.ncaa.org/players/8269384?year_stat_category_id=15080"
"8563",2024,"Towson","CAA",1,"32","Tyler Russo","Sr","P",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","",573921,837,8262561,"http://stats.ncaa.org/players/8262561?year_stat_category_id=15080"
"8564",2024,"Towson","CAA",1,"33","Andalo Santangelo","Sr","P",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","",573921,837,8277112,"http://stats.ncaa.org/players/8277112?year_stat_category_id=15080"
"8565",2024,"Towson","CAA",1,"25","Cole Stefano","So","UT",50,45,0.296,0.378,0.333,35,162,48,2,2,54,0,13,19,3,1,3,36,2,3,2,8,0,0,"6-2","",573921,837,8268272,"http://stats.ncaa.org/players/8268272?year_stat_category_id=15080"
"8566",2024,"Towson","CAA",1,"16","Brandon Jung","So","P",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","",573921,837,8263888,"http://stats.ncaa.org/players/8263888?year_stat_category_id=15080"
"8567",2024,"Towson","CAA",1,"3","Jordan Peyton","Jr","INF",54,54,0.336,0.398,0.481,40,214,72,9,2,103,6,41,19,5,3,4,25,3,2,0,8,0,0,"5-9","",573921,837,8266338,"http://stats.ncaa.org/players/8266338?year_stat_category_id=15080"
"8568",2024,"Towson","CAA",1,"23","Nate Nabholz","Sr","P",6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","",573921,837,8265096,"http://stats.ncaa.org/players/8265096?year_stat_category_id=15080"
"8569",2024,"Towson","CAA",1,"5","Jeremy Wagner","Sr","OF",52,51,0.234,0.296,0.293,22,188,44,5,0,55,2,23,10,7,1,4,38,7,0,1,4,1,0,"6-0","R/R",573921,837,8262826,"http://stats.ncaa.org/players/8262826?year_stat_category_id=15080"
"8570",2024,"Towson","CAA",1,"1","Jordan Luton","Sr","P",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","",573921,837,8449230,"http://stats.ncaa.org/players/8449230?year_stat_category_id=15080"
"8571",2024,"Towson","CAA",1,"31","Andrew Luczak","Jr","P",16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","",573921,837,8449250,"http://stats.ncaa.org/players/8449250?year_stat_category_id=15080"
"8572",2024,"Towson","CAA",1,"19","Steven Vrolijk","So","OF",25,6,0.107,0.219,0.179,3,28,3,0,1,5,0,1,2,2,0,2,11,0,0,0,1,0,0,"6-2","",573921,837,8269820,"http://stats.ncaa.org/players/8269820?year_stat_category_id=15080"
"8573",2024,"Towson","CAA",1,"12","Elijah Dickerson","Sr","OF",54,54,0.339,0.4,0.484,35,221,75,21,1,107,3,30,22,1,1,0,18,3,3,2,7,1,0,"6-0","",573921,837,8449234,"http://stats.ncaa.org/players/8449234?year_stat_category_id=15080"
"8574",2024,"Towson","CAA",1,"37","Nick Karls","Fr","P",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","",573921,837,8449257,"http://stats.ncaa.org/players/8449257?year_stat_category_id=15080"
"8575",2024,"Towson","CAA",1,"10","Justin Rebok","Sr","P",24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","",573921,837,8282705,"http://stats.ncaa.org/players/8282705?year_stat_category_id=15080"
"8576",2024,"Towson","CAA",1,"8","Casey Bishop","So","INF",25,24,0.216,0.289,0.227,12,88,19,1,0,20,0,6,6,3,0,4,22,3,2,0,2,0,0,"6-0","",573921,837,8286490,"http://stats.ncaa.org/players/8286490?year_stat_category_id=15080"
"8577",2024,"Towson","CAA",1,"6","Brett Seils","Jr","P",15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","",573921,837,8287157,"http://stats.ncaa.org/players/8287157?year_stat_category_id=15080"
"8578",2024,"Towson","CAA",1,"9","Jack Lawrence","Sr","INF",27,11,0.268,0.328,0.393,9,56,15,4,0,22,1,6,4,1,0,2,14,1,0,0,0,0,0,"6-3","",573921,837,8278589,"http://stats.ncaa.org/players/8278589?year_stat_category_id=15080"
"8579",2024,"Towson","CAA",1,"20","Bobby Spencer","Jr","P",12,0,0.25,0.25,0.25,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"6-3","",573921,837,8278670,"http://stats.ncaa.org/players/8278670?year_stat_category_id=15080"
